SNo,ObservationDate,Province/State,Country/Region,Last Update,Recovered
4158,3/8/2020,"Pinal County, AZ",US,2020-03-07T17:13:23,0
4159,3/8/2020,"Rockingham County, NH",US,2020-03-08T17:53:03,0
4160,3/8/2020,"Rockland County, NY",US,2020-03-07T16:43:02,0
4161,3/8/2020,"Sacramento County, CA",US,2020-02-27T20:33:02,0
4162,3/8/2020,"San Benito, CA",US,2020-02-03T03:53:02,0
4163,3/8/2020,"San Mateo, CA",US,2020-03-03T00:43:02,0
4164,3/8/2020,"Saratoga County, NY",US,2020-03-07T18:23:05,0
4165,3/8/2020,"Summit County, CO",US,2020-03-06T01:29:39,0
4166,3/8/2020,"Washington, D.C.",US,2020-03-08T13:53:03,0
4167,3/8/2020,"Washoe County, NV",US,2020-03-08T21:43:03,0
4168,3/8/2020,,Andorra,2020-03-02T20:23:16,0
4169,3/8/2020,,Armenia,2020-03-01T19:53:02,0
4170,3/8/2020,,Bhutan,2020-03-06T15:43:02,0
4171,3/8/2020,"Calgary, Alberta",Canada,2020-03-06T13:13:34,0
4172,3/8/2020,"London, ON",Canada,2020-02-12T18:53:03,1
4173,3/8/2020,,Colombia,2020-03-07T00:43:02,0
4174,3/8/2020,,Gibraltar,2020-03-04T13:03:13,0
4175,3/8/2020,,Jordan,2020-03-03T15:33:02,0
4176,3/8/2020,,Liechtenstein,2020-03-04T01:33:07,0
4177,3/8/2020,,Lithuania,2020-02-28T16:23:03,0
4178,3/8/2020,Tibet,Mainland China,2020-02-12T06:43:02,1
4179,3/8/2020,,Moldova,2020-03-08T05:13:07,0
4180,3/8/2020,,Monaco,2020-02-29T00:33:01,0
4181,3/8/2020,,Nepal,2020-02-12T14:43:03,1
4182,3/8/2020,,Nigeria,2020-02-28T16:23:03,0
4183,3/8/2020,,Paraguay,2020-03-08T09:13:16,0
4184,3/8/2020,,Serbia,2020-03-06T15:43:02,0
4185,3/8/2020,,Sri Lanka,2020-02-08T03:43:03,1
4186,3/8/2020,,Togo,2020-03-07T02:13:09,0
4187,3/8/2020,"Berkshire County, MA",US,2020-03-08T00:43:03,0
4188,3/8/2020,"Charleston County, SC",US,2020-03-07T01:53:03,0
4189,3/8/2020,"Chatham County, NC",US,2020-03-06T16:13:15,0
4190,3/8/2020,"Clark County, WA",US,2020-03-07T20:03:07,0
4191,3/8/2020,"Cobb County, GA",US,2020-03-07T16:53:03,0
4192,3/8/2020,"Davidson County, TN",US,2020-03-08T18:03:06,0
4193,3/8/2020,"Davis County, UT",US,2020-03-07T04:43:02,0
4194,3/8/2020,"Delaware County, PA",US,2020-03-06T15:33:03,0
4195,3/8/2020,"Douglas County, NE",US,2020-03-06T23:33:02,0
4196,3/8/2020,"Douglas County, OR",US,2020-03-08T19:53:03,0
4197,3/8/2020,"El Paso County, CO",US,2020-03-07T01:13:21,0
4198,3/8/2020,"Fairfield County, CT",US,2020-03-08T21:23:03,0
4199,3/8/2020,"Fayette County, KY",US,2020-03-06T23:23:03,0
4200,3/8/2020,"Fresno County, CA",US,2020-03-08T04:23:15,0
4201,3/8/2020,"Grant County, WA",US,2020-03-05T20:23:07,0
4202,3/8/2020,"Harford County, MD",US,2020-03-08T21:53:03,0
4203,3/8/2020,"Hendricks County, IN",US,2020-03-08T19:33:03,0
4204,3/8/2020,"Honolulu County, HI",US,2020-03-07T02:03:30,0
4205,3/8/2020,"Hudson County, NJ",US,2020-03-08T19:43:03,0
4206,3/8/2020,"Humboldt County, CA",US,2020-02-21T05:13:09,0
4207,3/8/2020,"Jefferson County, WA",US,2020-03-07T16:43:02,0
4208,3/8/2020,"Johnson County, KS",US,2020-03-08T00:33:02,0
4209,3/8/2020,"Kershaw County, SC",US,2020-03-07T02:03:30,0
4210,3/8/2020,"Kittitas County, WA",US,2020-03-08T00:43:03,0
4211,3/8/2020,"Klamath County, OR",US,2020-03-07T20:13:14,0
4212,3/8/2020,"Madera County, CA",US,2020-03-07T20:13:14,0
4213,3/8/2020,"Madison, WI",US,2020-03-03T15:53:03,1
4214,3/8/2020,"Manatee County, FL",US,2020-03-08T06:23:05,0
4215,3/8/2020,"Marion County, IN",US,2020-03-06T17:13:12,0
4216,3/8/2020,"Marion County, OR",US,2020-03-08T19:43:03,0
4217,3/8/2020,"Okaloosa County, FL",US,2020-03-08T03:03:08,0
4218,3/8/2020,"Plymouth County, MA",US,2020-03-07T03:53:03,0
4219,3/8/2020,"Polk County, GA",US,2020-03-08T04:13:22,0
4220,3/8/2020,"Ramsey County, MN",US,2020-03-06T23:23:03,0
4221,3/8/2020,"Riverside County, CA",US,2020-03-08T10:33:03,0
4222,3/8/2020,"San Antonio, TX",US,2020-02-13T18:53:02,0
4223,3/8/2020,"Santa Rosa County, FL",US,2020-03-08T15:33:04,0
4224,3/8/2020,"Sarasota, FL",US,2020-03-02T03:23:06,0
4225,3/8/2020,"Shelby County, TN",US,2020-03-08T16:13:36,0
4226,3/8/2020,"Sonoma County, CA",US,2020-03-02T20:53:02,0
4227,3/8/2020,"Spokane County, WA",US,2020-03-08T21:53:04,0
4228,3/8/2020,"St. Louis County, MO",US,2020-03-08T11:23:08,0
4229,3/8/2020,"Suffolk County, NY",US,2020-03-08T16:03:05,0
4230,3/8/2020,"Tulsa County, OK",US,2020-03-07T04:43:02,0
4231,3/8/2020,"Ulster County, NY",US,2020-03-08T16:23:07,0
4232,3/8/2020,"Umatilla, OR",US,2020-03-02T20:23:16,0
4233,3/8/2020,"Unassigned Location, VT",US,2020-03-08T06:23:05,0
4234,3/8/2020,"Unknown Location, MA",US,2020-03-08T21:23:03,0
4235,3/8/2020,"Volusia County, FL",US,2020-03-08T03:03:08,0
4236,3/8/2020,"Wake County, NC",US,2020-03-03T20:53:02,0
4237,3/8/2020,"Wayne County, PA",US,2020-03-06T16:13:15,0
4238,3/8/2020,"Williamson County, TN",US,2020-03-05T23:33:03,0
4239,3/8/2020,"Yolo County, CA",US,2020-03-06T20:13:14,0
4240,3/8/2020,,Ukraine,2020-03-03T15:33:02,0
4241,3/8/2020,,Vatican City,2020-03-06T15:43:02,0
4242,3/8/2020,From Diamond Princess,Australia,2020-02-29T02:03:10,0
4243,3/8/2020,Northern Territory,Australia,2020-03-06T04:33:03,0
4244,3/8/2020,"Lackland, TX (From Diamond Princess)",US,2020-02-24T23:33:02,0
4245,3/8/2020,"Montgomery County, TX",US,2020-03-07T19:53:02,0
4246,3/8/2020,"Omaha, NE (From Diamond Princess)",US,2020-02-24T23:33:02,0
4247,3/8/2020,"Travis, CA (From Diamond Princess)",US,2020-02-24T23:33:02,0
4248,3/9/2020,Hubei,Mainland China,2020-03-09T14:33:03,46488
4249,3/9/2020,,Italy,2020-03-09T18:13:11,724
4250,3/9/2020,,South Korea,2020-03-09T09:03:03,118
4251,3/9/2020,,Iran,2020-03-09T10:53:03,2394
4252,3/9/2020,Guangdong,Mainland China,2020-03-09T01:43:01,1260
4253,3/9/2020,Henan,Mainland China,2020-03-08T05:03:02,1247
4254,3/9/2020,Zhejiang,Mainland China,2020-03-09T09:43:03,1176
4255,3/9/2020,,France,2020-03-09T00:43:03,12
4256,3/9/2020,,Germany,2020-03-09T18:13:11,18
4257,3/9/2020,,Spain,2020-03-09T18:13:11,32
4258,3/9/2020,Hunan,Mainland China,2020-03-09T01:33:06,979
4259,3/9/2020,Anhui,Mainland China,2020-03-08T05:13:06,984
4260,3/9/2020,Jiangxi,Mainland China,2020-03-09T01:53:01,923
4261,3/9/2020,Shandong,Mainland China,2020-03-09T10:13:06,700
4262,3/9/2020,Diamond Princess cruise ship,Others,2020-03-06T01:29:39,40
4263,3/9/2020,Jiangsu,Mainland China,2020-03-09T08:53:03,621
4264,3/9/2020,Chongqing,Mainland China,2020-03-09T23:13:03,542
4265,3/9/2020,Sichuan,Mainland China,2020-03-09T08:53:03,466
4266,3/9/2020,,Japan,2020-03-09T09:13:17,76
4267,3/9/2020,Heilongjiang,Mainland China,2020-03-09T14:33:03,430
4268,3/9/2020,Beijing,Mainland China,2020-03-09T01:53:01,315
4269,3/9/2020,,Switzerland,2020-03-09T11:33:10,3
4270,3/9/2020,Shanghai,Mainland China,2020-03-09T04:03:11,315
4271,3/9/2020,,Netherlands,2020-03-09T18:13:11,0
4272,3/9/2020,,UK,2020-03-09T18:33:03,18
4273,3/9/2020,Hebei,Mainland China,2020-03-07T13:03:05,307
4274,3/9/2020,Fujian,Mainland China,2020-03-07T13:03:05,295
4275,3/9/2020,Guangxi,Mainland China,2020-03-09T00:23:09,230
4276,3/9/2020,,Sweden,2020-03-09T18:33:03,1
4277,3/9/2020,Shaanxi,Mainland China,2020-03-08T14:43:03,227
4278,3/9/2020,,Belgium,2020-03-09T10:43:05,1
4279,3/9/2020,,Norway,2020-03-09T18:33:03,1
4280,3/9/2020,Yunnan,Mainland China,2020-03-06T03:23:06,170
4281,3/9/2020,Hainan,Mainland China,2020-03-08T04:33:02,159
4282,3/9/2020,,Singapore,2020-03-08T13:33:13,78
4283,3/9/2020,Guizhou,Mainland China,2020-03-09T01:13:05,123
4284,3/9/2020,Tianjin,Mainland China,2020-03-09T10:13:06,130
4285,3/9/2020,Shanxi,Mainland China,2020-03-09T11:43:02,127
4286,3/9/2020,,Austria,2020-03-09T18:33:03,2
4287,3/9/2020,Liaoning,Mainland China,2020-03-08T05:13:06,109
4288,3/9/2020,Gansu,Mainland China,2020-03-09T14:33:03,88
4289,3/9/2020,,Malaysia,2020-03-09T09:43:03,24
4290,3/9/2020,Hong Kong,Hong Kong,2020-03-09T10:03:17,59
4291,3/9/2020,"Westchester County, NY",US,2020-03-09T17:13:16,0
4292,3/9/2020,,Bahrain,2020-03-09T10:03:17,14
4293,3/9/2020,Jilin,Mainland China,2020-03-09T14:33:03,91
4294,3/9/2020,,Denmark,2020-03-09T18:13:11,1
4295,3/9/2020,"King County, WA",US,2020-03-08T20:23:09,1
4296,3/9/2020,Xinjiang,Mainland China,2020-03-08T05:33:02,73
4297,3/9/2020,Inner Mongolia,Mainland China,2020-03-08T05:13:06,70
4298,3/9/2020,Ningxia,Mainland China,2020-03-06T12:53:03,71
4299,3/9/2020,,Greece,2020-03-08T17:23:07,0
4300,3/9/2020,,Kuwait,2020-03-08T15:33:04,1
4301,3/9/2020,,Iraq,2020-03-09T23:33:02,9
4302,3/9/2020,,Iceland,2020-03-09T10:03:17,0
4303,3/9/2020,,Egypt,2020-03-09T10:03:17,12
4304,3/9/2020,,Thailand,2020-03-07T10:13:23,31
4305,3/9/2020,New South Wales,Australia,2020-03-09T18:53:13,4
4306,3/9/2020,Taiwan,Taiwan,2020-03-09T00:33:14,15
4307,3/9/2020,Unassigned Location (From Diamond Princess),US,2020-03-02T19:53:03,0
4308,3/9/2020,,United Arab Emirates,2020-03-07T10:13:22,7
4309,3/9/2020,,India,2020-03-09T09:13:17,3
4310,3/9/2020,,Israel,2020-03-08T21:03:03,2
4311,3/9/2020,"Santa Clara County, CA",US,2020-03-08T21:23:03,1
4312,3/9/2020,,San Marino,2020-03-08T14:23:10,0
4313,3/9/2020,Ontario,Canada,2020-03-09T17:53:24,4
4314,3/9/2020,British Columbia,Canada,2020-03-09T22:43:25,4
4315,3/9/2020,,Lebanon,2020-03-08T18:13:19,1
4316,3/9/2020,,Czech Republic,2020-03-08T19:53:03,0
4317,3/9/2020,"Snohomish County, WA",US,2020-03-08T21:43:03,0
4318,3/9/2020,,Finland,2020-03-09T09:23:03,1
4319,3/9/2020,,Portugal,2020-03-08T19:53:03,0
4320,3/9/2020,,Vietnam,2020-03-08T19:53:03,16
4321,3/9/2020,,Brazil,2020-03-09T10:13:06,0
4322,3/9/2020,,Palestine,2020-03-07T02:23:06,0
4323,3/9/2020,,Ireland,2020-03-09T09:53:06,0
4324,3/9/2020,Grand Princess Cruise Ship,US,2020-03-07T01:33:02,0
4325,3/9/2020,,Algeria,2020-03-09T10:13:06,0
4326,3/9/2020,,Philippines,2020-03-09T09:23:03,1
4327,3/9/2020,,Indonesia,2020-03-09T11:33:10,0
4328,3/9/2020,"New York County, NY",US,2020-03-09T17:13:16,0
4329,3/9/2020,Qinghai,Mainland China,2020-02-21T04:43:02,18
4330,3/9/2020,,Qatar,2020-03-09T10:13:09,0
4331,3/9/2020,,Russia,2020-03-08T21:03:03,3
4332,3/9/2020,"Nassau County, NY",US,2020-03-09T17:13:14,0
4333,3/9/2020,,Oman,2020-03-05T17:53:02,2
4334,3/9/2020,,Poland,2020-03-09T11:33:10,0
4335,3/9/2020,,Slovenia,2020-03-08T17:03:16,0
4336,3/9/2020,Queensland,Australia,2020-03-08T05:43:04,8
4337,3/9/2020,Victoria,Australia,2020-03-09T18:33:03,7
4338,3/9/2020,,Ecuador,2020-03-09T09:03:03,0
4339,3/9/2020,,Georgia,2020-03-09T10:13:06,0
4340,3/9/2020,,Romania,2020-03-08T17:23:07,3
4341,3/9/2020,,Saudi Arabia,2020-03-09T09:03:03,0
4342,3/9/2020,"Los Angeles, CA",US,2020-03-08T01:13:48,0
4343,3/9/2020,,Argentina,2020-03-08T22:03:11,0
4344,3/9/2020,,Croatia,2020-03-07T10:13:23,0
4345,3/9/2020,"Contra Costa County, CA",US,2020-03-08T21:43:03,0
4346,3/9/2020,,Estonia,2020-03-06T13:03:13,0
4347,3/9/2020,Macau,Macau,2020-03-06T10:23:03,10
4348,3/9/2020,,Azerbaijan,2020-03-07T02:13:09,0
4349,3/9/2020,,Costa Rica,2020-03-09T09:03:03,0
4350,3/9/2020,,Hungary,2020-03-09T09:43:03,0
4351,3/9/2020,"San Francisco County, CA",US,2020-03-08T01:23:12,0
4352,3/9/2020,,Chile,2020-03-08T15:43:03,0
4353,3/9/2020,"Suffolk County, MA",US,2020-03-08T21:13:14,1
4354,3/9/2020,"Washington County, OR",US,2020-03-08T19:43:03,0
4355,3/9/2020,South Australia,Australia,2020-03-06T04:23:08,2
4356,3/9/2020,Alberta,Canada,2020-03-09T17:53:24,0
4357,3/9/2020,,Mexico,2020-03-08T05:13:06,1
4358,3/9/2020,,Peru,2020-03-09T10:13:23,0
4359,3/9/2020,"Cook County, IL",US,2020-03-08T20:23:09,2
4360,3/9/2020,"Middlesex County, MA",US,2020-03-08T21:13:12,0
4361,3/9/2020,"Placer County, CA",US,2020-03-09T08:23:03,0
4362,3/9/2020,,Belarus,2020-03-09T11:33:10,1
4363,3/9/2020,,Latvia,2020-03-09T09:13:18,0
4364,3/9/2020,,Pakistan,2020-03-08T04:53:02,1
4365,3/9/2020,"Fort Bend County, TX",US,2020-03-08T17:33:03,0
4366,3/9/2020,"Harris County, TX",US,2020-03-09T09:13:19,0
4367,3/9/2020,"Norfolk County, MA",US,2020-03-08T21:13:14,0
4368,3/9/2020,,Dominican Republic,2020-03-08T17:23:08,0
4369,3/9/2020,,French Guiana,2020-03-07T03:23:05,0
4370,3/9/2020,,New Zealand,2020-03-07T02:03:29,0
4371,3/9/2020,"Fulton County, GA",US,2020-03-09T18:53:13,0
4372,3/9/2020,"Montgomery County, PA",US,2020-03-09T18:33:03,0
4373,3/9/2020,"Unassigned Location, WA",US,2020-03-06T00:33:03,0
4374,3/9/2020,,Afghanistan,2020-03-08T04:53:03,0
4375,3/9/2020,Western Australia,Australia,2020-03-09T18:33:03,0
4376,3/9/2020,,Bulgaria,2020-03-09T14:43:03,0
4377,3/9/2020,,Maldives,2020-03-08T21:13:10,0
4378,3/9/2020,,Senegal,2020-03-08T20:23:08,1
4379,3/9/2020,"Bergen County, NJ",US,2020-03-08T21:23:03,0
4380,3/9/2020,"Grafton County, NH",US,2020-03-08T17:53:03,0
4381,3/9/2020,"Kershaw County, SC",US,2020-03-09T00:03:07,0
4382,3/9/2020,"Montgomery County, MD",US,2020-03-08T21:53:04,0
4383,3/9/2020,"Orange County, CA",US,2020-03-09T00:23:10,0
4384,3/9/2020,"Pierce County, WA",US,2020-03-08T21:43:03,0
4385,3/9/2020,"Rockland County, NY",US,2020-03-09T17:33:13,0
4386,3/9/2020,,Bangladesh,2020-03-08T10:53:02,0
4387,3/9/2020,,Bosnia and Herzegovina,2020-03-07T02:13:09,0
4388,3/9/2020,Quebec,Canada,2020-03-09T08:43:03,0
4389,3/9/2020,,Luxembourg,2020-03-08T05:13:06,0
4390,3/9/2020,,Malta,2020-03-08T09:13:16,0
4391,3/9/2020,,North Macedonia,2020-03-06T20:23:11,0
4392,3/9/2020,,Slovakia,2020-03-08T09:13:15,0
4393,3/9/2020,,South Africa,2020-03-08T10:23:04,0
4394,3/9/2020,"Broward County, FL",US,2020-03-09T08:53:03,0
4395,3/9/2020,"Cobb County, GA",US,2020-03-09T03:53:03,0
4396,3/9/2020,"Douglas County, CO",US,2020-03-07T01:53:03,0
4397,3/9/2020,"Douglas County, NE",US,2020-03-09T00:53:03,0
4398,3/9/2020,"Johnson County, IA",US,2020-03-09T08:43:03,0
4399,3/9/2020,"Maricopa County, AZ",US,2020-03-07T19:53:02,1
4400,3/9/2020,"Providence County, RI",US,2020-03-07T02:23:08,0
4401,3/9/2020,"San Diego County, CA",US,2020-03-05T20:33:03,1
4402,3/9/2020,"Sonoma County, CA",US,2020-03-09T12:03:07,0
4403,3/9/2020,,Albania,2020-03-09T09:03:03,0
4404,3/9/2020,Tasmania,Australia,2020-03-08T05:43:04,0
4405,3/9/2020,,Cambodia,2020-03-08T04:53:03,1
4406,3/9/2020,,Cameroon,2020-03-08T05:23:03,0
4407,3/9/2020,,Cyprus,2020-03-09T18:33:03,0
4408,3/9/2020,,Faroe Islands,2020-03-08T05:13:07,0
4409,3/9/2020,,Martinique,2020-03-07T03:23:05,0
4410,3/9/2020,,Morocco,2020-03-05T13:53:03,0
4411,3/9/2020,,Nigeria,2020-03-09T09:43:03,0
4412,3/9/2020,,St. Martin,2020-03-09T10:43:06,0
4413,3/9/2020,,Tunisia,2020-03-08T21:13:10,0
4414,3/9/2020,"Alameda County, CA",US,2020-03-07T13:13:14,0
4415,3/9/2020,"Clark County, NV",US,2020-03-08T21:43:03,0
4416,3/9/2020,"Denver County, CO",US,2020-03-06T23:33:02,0
4417,3/9/2020,"Fairfax County, VA",US,2020-03-08T21:33:02,0
4418,3/9/2020,"Harrison County, KY",US,2020-03-09T08:43:03,0
4419,3/9/2020,"Hendricks County, IN",US,2020-03-09T08:23:03,0
4420,3/9/2020,"Hillsborough, FL",US,2020-03-03T18:33:02,0
4421,3/9/2020,"Honolulu County, HI",US,2020-03-09T03:43:03,0
4422,3/9/2020,"Jackson County, OR ",US,2020-03-08T00:13:16,0
4423,3/9/2020,"Lee County, FL",US,2020-03-08T15:33:04,0
4424,3/9/2020,"Manatee County, FL",US,2020-03-09T08:53:03,0
4425,3/9/2020,"Pinal County, AZ",US,2020-03-07T17:13:23,0
4426,3/9/2020,"Sacramento County, CA",US,2020-02-27T20:33:02,0
4427,3/9/2020,"San Benito, CA",US,2020-02-03T03:53:02,0
4428,3/9/2020,"San Mateo, CA",US,2020-03-03T00:43:02,0
4429,3/9/2020,"Saratoga County, NY",US,2020-03-07T18:23:05,0
4430,3/9/2020,"Summit County, CO",US,2020-03-06T01:29:39,0
4431,3/9/2020,"Washington, D.C.",US,2020-03-08T13:53:03,0
4432,3/9/2020,"Washoe County, NV",US,2020-03-08T21:43:03,0
4433,3/9/2020,,Andorra,2020-03-02T20:23:16,0
4434,3/9/2020,,Armenia,2020-03-01T19:53:02,0
4435,3/9/2020,,Bhutan,2020-03-06T15:43:02,0
4436,3/9/2020,,Brunei,2020-03-09T18:33:03,0
4437,3/9/2020,,Colombia,2020-03-07T00:43:02,0
4438,3/9/2020,,Gibraltar,2020-03-04T13:03:13,0
4439,3/9/2020,,Jordan,2020-03-03T15:33:02,0
4440,3/9/2020,,Liechtenstein,2020-03-04T01:33:07,0
4441,3/9/2020,,Lithuania,2020-02-28T16:23:03,0
4442,3/9/2020,Tibet,Mainland China,2020-02-12T06:43:02,1
4443,3/9/2020,,Moldova,2020-03-09T14:43:03,0
4444,3/9/2020,,Monaco,2020-02-29T00:33:01,0
4445,3/9/2020,,Nepal,2020-02-12T14:43:03,1
4446,3/9/2020,,Paraguay,2020-03-08T09:13:16,0
4447,3/9/2020,,Saint Barthelemy,2020-03-09T10:43:06,0
4448,3/9/2020,,Serbia,2020-03-06T15:43:02,0
4449,3/9/2020,,Sri Lanka,2020-02-08T03:43:03,1
4450,3/9/2020,,Togo,2020-03-07T02:13:09,0
4451,3/9/2020,"Bennington County, VT",US,2020-03-09T08:53:03,0
4452,3/9/2020,"Berkshire County, MA",US,2020-03-08T00:43:03,0
4453,3/9/2020,"Carver County, MN",US,2020-03-09T08:43:02,0
4454,3/9/2020,"Charleston County, SC",US,2020-03-07T01:53:03,0
4455,3/9/2020,"Charlotte County, FL",US,2020-03-09T08:53:03,0
4456,3/9/2020,"Chatham County, NC",US,2020-03-06T16:13:15,0
4457,3/9/2020,"Cherokee County, GA",US,2020-03-09T03:53:03,0
4458,3/9/2020,"Clark County, WA",US,2020-03-07T20:03:07,0
4459,3/9/2020,"Collin County, TX",US,2020-03-09T18:53:13,0
4460,3/9/2020,"Davidson County, TN",US,2020-03-08T18:03:06,0
4461,3/9/2020,"Davis County, UT",US,2020-03-07T04:43:02,0
4462,3/9/2020,"Delaware County, PA",US,2020-03-06T15:33:03,0
4463,3/9/2020,"Douglas County, OR",US,2020-03-08T19:53:03,0
4464,3/9/2020,"El Paso County, CO",US,2020-03-07T01:13:21,0
4465,3/9/2020,"Fairfield County, CT",US,2020-03-08T21:23:03,0
4466,3/9/2020,"Fayette County, KY",US,2020-03-06T23:23:03,0
4467,3/9/2020,"Fresno County, CA",US,2020-03-08T04:23:15,0
4468,3/9/2020,"Grant County, WA",US,2020-03-09T08:43:03,0
4469,3/9/2020,"Harford County, MD",US,2020-03-08T21:53:03,0
4470,3/9/2020,"Hudson County, NJ",US,2020-03-08T19:43:03,0
4471,3/9/2020,"Humboldt County, CA",US,2020-02-21T05:13:09,0
4472,3/9/2020,"Jefferson County, KY",US,2020-03-09T00:23:10,0
4473,3/9/2020,"Jefferson County, WA",US,2020-03-07T16:43:02,0
4474,3/9/2020,"Jefferson Parish, LA",US,2020-03-09T18:53:13,0
4475,3/9/2020,"Johnson County, KS",US,2020-03-08T00:33:02,0
4476,3/9/2020,"Kittitas County, WA",US,2020-03-08T00:43:03,0
4477,3/9/2020,"Klamath County, OR",US,2020-03-07T20:13:14,0
4478,3/9/2020,"Madera County, CA",US,2020-03-07T20:13:14,0
4479,3/9/2020,"Madison, WI",US,2020-03-03T15:53:03,1
4480,3/9/2020,"Marion County, IN",US,2020-03-06T17:13:12,0
4481,3/9/2020,"Marion County, OR",US,2020-03-08T19:43:03,0
4482,3/9/2020,"Okaloosa County, FL",US,2020-03-08T03:03:08,0
4483,3/9/2020,"Plymouth County, MA",US,2020-03-07T03:53:03,0
4484,3/9/2020,"Polk County, GA",US,2020-03-08T04:13:22,0
4485,3/9/2020,"Ramsey County, MN",US,2020-03-06T23:23:03,0
4486,3/9/2020,"Riverside County, CA",US,2020-03-08T10:33:03,0
4487,3/9/2020,"Rockingham County, NH",US,2020-03-09T22:43:25,0
4488,3/9/2020,"San Antonio, TX",US,2020-02-13T18:53:02,0
4489,3/9/2020,"Santa Rosa County, FL",US,2020-03-08T15:33:04,0
4490,3/9/2020,"Sarasota, FL",US,2020-03-02T03:23:06,0
4491,3/9/2020,"Shasta County, CA",US,2020-03-09T03:43:03,0
4492,3/9/2020,"Shelby County, TN",US,2020-03-08T16:13:36,0
4493,3/9/2020,"Spartanburg County, SC",US,2020-03-09T00:03:07,0
4494,3/9/2020,"Spokane County, WA",US,2020-03-08T21:53:04,0
4495,3/9/2020,"St. Louis County, MO",US,2020-03-08T11:23:08,0
4496,3/9/2020,"Suffolk County, NY",US,2020-03-08T16:03:05,0
4497,3/9/2020,"Tulsa County, OK",US,2020-03-07T04:43:02,0
4498,3/9/2020,"Ulster County, NY",US,2020-03-08T16:23:07,0
4499,3/9/2020,"Umatilla, OR",US,2020-03-02T20:23:16,0
4500,3/9/2020,"Unknown Location, MA",US,2020-03-08T21:23:03,0
4501,3/9/2020,"Volusia County, FL",US,2020-03-08T03:03:08,0
4502,3/9/2020,"Wake County, NC",US,2020-03-03T20:53:02,0
4503,3/9/2020,"Wayne County, PA",US,2020-03-06T16:13:15,0
4504,3/9/2020,"Williamson County, TN",US,2020-03-05T23:33:03,0
4505,3/9/2020,"Yolo County, CA",US,2020-03-06T20:13:14,0
4506,3/9/2020,,Ukraine,2020-03-03T15:33:02,0
4507,3/9/2020,,Vatican City,2020-03-06T15:43:02,0
4508,3/9/2020,From Diamond Princess,Australia,2020-02-29T02:03:10,0
4509,3/9/2020,Northern Territory,Australia,2020-03-06T04:33:03,0
4510,3/9/2020,"Lackland, TX (From Diamond Princess)",US,2020-02-24T23:33:02,0
4511,3/9/2020,"Montgomery County, TX",US,2020-03-07T19:53:02,0
4512,3/9/2020,"Omaha, NE (From Diamond Princess)",US,2020-02-24T23:33:02,0
4513,3/9/2020,"Travis, CA (From Diamond Princess)",US,2020-02-24T23:33:02,0
4514,3/10/2020,Hubei,Mainland China,2020-03-10T15:13:05,47743
4515,3/10/2020,,Italy,2020-03-10T17:53:02,724
4516,3/10/2020,,Iran,2020-03-10T19:13:20,2731
4517,3/10/2020,,South Korea,2020-03-10T19:13:20,247
4518,3/10/2020,,France,2020-03-10T18:53:02,12
4519,3/10/2020,,Spain,2020-03-10T23:53:02,32
4520,3/10/2020,,Germany,2020-03-10T18:53:02,18
4521,3/10/2020,Guangdong,Mainland China,2020-03-10T09:13:07,1274
4522,3/10/2020,Henan,Mainland China,2020-03-08T05:03:02,1247
4523,3/10/2020,Zhejiang,Mainland China,2020-03-10T10:33:02,1191
4524,3/10/2020,Hunan,Mainland China,2020-03-10T08:33:02,990
4525,3/10/2020,Anhui,Mainland China,2020-03-08T05:13:06,984
4526,3/10/2020,Jiangxi,Mainland China,2020-03-10T01:33:02,927
4527,3/10/2020,Shandong,Mainland China,2020-03-10T07:33:03,719
4528,3/10/2020,Diamond Princess cruise ship,Others,2020-03-06T01:29:39,40
4529,3/10/2020,Jiangsu,Mainland China,2020-03-10T08:13:08,627
4530,3/10/2020,,Japan,2020-03-10T16:13:16,101
4531,3/10/2020,Chongqing,Mainland China,2020-03-10T23:53:02,547
4532,3/10/2020,Sichuan,Mainland China,2020-03-10T10:13:17,478
4533,3/10/2020,,Switzerland,2020-03-10T23:53:02,3
4534,3/10/2020,Heilongjiang,Mainland China,2020-03-10T00:13:18,434
4535,3/10/2020,Beijing,Mainland China,2020-03-10T01:13:07,320
4536,3/10/2020,,Norway,2020-03-10T23:53:02,1
4537,3/10/2020,,Netherlands,2020-03-10T13:53:06,0
4538,3/10/2020,,UK,2020-03-10T23:53:02,18
4539,3/10/2020,,Sweden,2020-03-10T23:53:02,1
4540,3/10/2020,Shanghai,Mainland China,2020-03-10T06:13:14,319
4541,3/10/2020,Hebei,Mainland China,2020-03-07T13:03:05,307
4542,3/10/2020,Fujian,Mainland China,2020-03-07T13:03:05,295
4543,3/10/2020,,Belgium,2020-03-10T11:53:03,1
4544,3/10/2020,Washington,US,2020-03-10T22:13:11,1
4545,3/10/2020,,Denmark,2020-03-10T17:33:34,1
4546,3/10/2020,Guangxi,Mainland China,2020-03-10T00:53:02,234
4547,3/10/2020,Shaanxi,Mainland China,2020-03-10T08:53:02,227
4548,3/10/2020,,Austria,2020-03-10T16:13:16,4
4549,3/10/2020,Yunnan,Mainland China,2020-03-06T03:23:06,170
4550,3/10/2020,New York,US,2020-03-10T17:13:27,0
4551,3/10/2020,Hainan,Mainland China,2020-03-08T04:33:02,159
4552,3/10/2020,,Singapore,2020-03-10T05:13:07,78
4553,3/10/2020,Guizhou,Mainland China,2020-03-10T01:13:07,129
